"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Oct 09 14:59:53 ICT 2023","Mon Oct 09 15:00:09 ICT 2023","15964","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 29",""
"passed","Mon Oct 09 14:17:44 ICT 2023","Mon Oct 09 14:18:00 ICT 2023","16634","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 45",""
"passed","Tue Sep 05 00:25:58 ICT 2023","Tue Sep 05 00:26:15 ICT 2023","17512","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 8",""
"passed","Fri Aug 25 09:35:56 ICT 2023","Fri Aug 25 09:36:10 ICT 2023","14604","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 40",""
"passed","Tue Sep 26 12:22:26 ICT 2023","Tue Sep 26 12:22:46 ICT 2023","19687","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 88",""
"passed","Fri Aug 25 10:01:08 ICT 2023","Fri Aug 25 10:01:23 ICT 2023","15449","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 64",""
"passed","Fri Aug 25 12:06:30 ICT 2023","Fri Aug 25 12:06:31 ICT 2023","1413","","My Bosv2 applicationRajadesaSukaharja","","","","Open the browser",""
"passed","Mon Oct 09 13:46:14 ICT 2023","Mon Oct 09 13:46:35 ICT 2023","20508","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 51",""
"passed","Tue Sep 26 13:00:05 ICT 2023","Tue Sep 26 13:00:20 ICT 2023","14684","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 87",""
"passed","Tue Sep 05 00:18:00 ICT 2023","Tue Sep 05 00:18:18 ICT 2023","17648","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 12",""
"passed","Tue Sep 26 13:56:55 ICT 2023","Tue Sep 26 13:57:11 ICT 2023","16396","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 68",""
"passed","Mon Oct 09 15:05:45 ICT 2023","Mon Oct 09 15:06:05 ICT 2023","19902","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 48",""
"passed","Fri Aug 25 08:07:17 ICT 2023","Fri Aug 25 08:07:39 ICT 2023","22612","","My Bosv2 application","","","","insert data 38",""
"passed","Tue Sep 05 00:11:45 ICT 2023","Tue Sep 05 00:12:03 ICT 2023","17895","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 23",""
"broken","Fri Aug 25 07:44:00 ICT 2023","Fri Aug 25 07:44:00 ICT 2023","31","","My Bosv2 application","","","","insert data 72",""
"passed","Sat Sep 09 06:18:04 ICT 2023","Sat Sep 09 06:18:22 ICT 2023","17653","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 14",""
"passed","Mon Oct 09 14:09:22 ICT 2023","Mon Oct 09 14:09:37 ICT 2023","14988","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 15",""
"passed","Mon Oct 09 13:38:39 ICT 2023","Mon Oct 09 13:38:59 ICT 2023","20196","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 32",""
"passed","Fri Aug 25 09:57:14 ICT 2023","Fri Aug 25 09:57:29 ICT 2023","14872","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 50",""
"passed","Mon Oct 09 14:09:54 ICT 2023","Mon Oct 09 14:10:09 ICT 2023","14513","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 17",""
"passed","Sat Sep 09 06:16:14 ICT 2023","Sat Sep 09 06:16:33 ICT 2023","18483","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 8",""
"passed","Mon Oct 09 13:31:04 ICT 2023","Mon Oct 09 13:31:21 ICT 2023","17223","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 6",""
"passed","Mon Oct 09 13:30:33 ICT 2023","Mon Oct 09 13:30:48 ICT 2023","14975","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 4",""
"passed","Fri Aug 25 12:21:22 ICT 2023","Fri Aug 25 12:21:40 ICT 2023","18318","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 52",""
"passed","Tue Sep 05 00:19:14 ICT 2023","Tue Sep 05 00:19:35 ICT 2023","20900","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 16",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","40","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 43",""
"passed","Tue Sep 26 12:47:52 ICT 2023","Tue Sep 26 12:48:09 ICT 2023","17484","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 46",""
"passed","Tue Sep 26 15:32:51 ICT 2023","Tue Sep 26 15:33:09 ICT 2023","17883","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 55",""
"passed","Mon Aug 28 03:17:56 ICT 2023","Mon Aug 28 03:18:12 ICT 2023","15516","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 30",""
"passed","Mon Sep 04 23:44:25 ICT 2023","Mon Sep 04 23:44:44 ICT 2023","19053","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 2",""
"passed","Mon Oct 09 12:59:29 ICT 2023","Mon Oct 09 12:59:49 ICT 2023","19966","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 35",""
"passed","Mon Oct 09 13:31:37 ICT 2023","Mon Oct 09 13:31:51 ICT 2023","14319","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 8",""
"passed","Tue Sep 26 13:52:44 ICT 2023","Tue Sep 26 13:53:01 ICT 2023","17272","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 52",""
"passed","Tue Sep 05 00:59:35 ICT 2023","Tue Sep 05 00:59:53 ICT 2023","18162","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 21",""
"passed","Tue Sep 05 00:27:06 ICT 2023","Tue Sep 05 00:27:23 ICT 2023","16242","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 12",""
"passed","Tue Sep 26 12:17:11 ICT 2023","Tue Sep 26 12:17:29 ICT 2023","18098","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 71",""
"passed","Tue Sep 26 13:24:13 ICT 2023","Tue Sep 26 13:24:30 ICT 2023","16572","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 49",""
"passed","Tue Sep 26 11:52:19 ICT 2023","Tue Sep 26 11:52:37 ICT 2023","17946","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 5",""
"passed","Tue Sep 26 12:20:32 ICT 2023","Tue Sep 26 12:20:50 ICT 2023","17913","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 82",""
"passed","Tue Sep 26 12:13:18 ICT 2023","Tue Sep 26 12:13:36 ICT 2023","18583","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 58",""
"passed","Mon Sep 04 23:45:01 ICT 2023","Mon Sep 04 23:45:16 ICT 2023","15051","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 4",""
"broken","Fri Aug 25 08:15:03 ICT 2023","Fri Aug 25 08:16:03 ICT 2023","60035","","My Bosv2 application","","","","insert data 58",""
"passed","Mon Aug 28 03:17:09 ICT 2023","Mon Aug 28 03:17:24 ICT 2023","14717","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 27",""
"passed","Sat Sep 09 06:37:17 ICT 2023","Sat Sep 09 06:37:36 ICT 2023","18733","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 15",""
"passed","Tue Sep 26 13:58:43 ICT 2023","Tue Sep 26 13:58:58 ICT 2023","14270","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 75",""
"passed","Tue Sep 26 13:45:24 ICT 2023","Tue Sep 26 13:45:40 ICT 2023","15546","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 24",""
"passed","Fri Aug 25 08:04:09 ICT 2023","Fri Aug 25 08:04:28 ICT 2023","18949","","My Bosv2 application","","","","insert data 29",""
"passed","Tue Sep 26 12:18:06 ICT 2023","Tue Sep 26 12:18:26 ICT 2023","19709","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 74",""
"passed","Mon Oct 09 12:29:55 ICT 2023","Mon Oct 09 12:30:11 ICT 2023","16174","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 27",""
"passed","Mon Aug 28 03:16:52 ICT 2023","Mon Aug 28 03:17:09 ICT 2023","16788","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 26",""
"passed","Mon Aug 28 03:22:07 ICT 2023","Mon Aug 28 03:22:26 ICT 2023","18829","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 3",""
"passed","Sat Sep 09 06:54:32 ICT 2023","Sat Sep 09 06:54:52 ICT 2023","19755","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 16",""
"passed","Sat Sep 09 06:29:15 ICT 2023","Sat Sep 09 06:29:32 ICT 2023","17087","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 6",""
"passed","Fri Aug 25 09:35:03 ICT 2023","Fri Aug 25 09:35:22 ICT 2023","19134","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 37",""
"passed","Mon Oct 09 12:52:45 ICT 2023","Mon Oct 09 12:53:03 ICT 2023","18399","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 13",""
"passed","Tue Sep 26 13:30:26 ICT 2023","Tue Sep 26 13:30:43 ICT 2023","17411","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 69",""
"passed","Mon Oct 09 14:05:51 ICT 2023","Mon Oct 09 14:06:08 ICT 2023","17402","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 2",""
"passed","Tue Sep 26 12:54:01 ICT 2023","Tue Sep 26 12:54:18 ICT 2023","17077","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 66",""
"passed","Mon Oct 09 13:35:43 ICT 2023","Mon Oct 09 13:35:58 ICT 2023","15537","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 22",""
"passed","Mon Aug 28 03:11:47 ICT 2023","Mon Aug 28 03:12:05 ICT 2023","17439","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 7",""
"passed","Tue Sep 26 12:53:06 ICT 2023","Tue Sep 26 12:53:29 ICT 2023","22340","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 63",""
"passed","Mon Aug 28 03:21:44 ICT 2023","Mon Aug 28 03:21:46 ICT 2023","1778","","My Bosv2 applicationRajadesaSirnabaya","","","","Open the browser",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","40","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 55",""
"passed","Fri Aug 25 11:00:40 ICT 2023","Fri Aug 25 11:00:59 ICT 2023","19283","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 62",""
"passed","Tue Sep 26 13:40:43 ICT 2023","Tue Sep 26 13:41:00 ICT 2023","16613","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 7",""
"passed","Fri Aug 25 10:54:18 ICT 2023","Fri Aug 25 10:54:35 ICT 2023","16995","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 40",""
"passed","Mon Oct 09 13:00:10 ICT 2023","Mon Oct 09 13:00:27 ICT 2023","16906","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 37",""
"passed","Mon Aug 28 09:40:45 ICT 2023","Mon Aug 28 09:41:05 ICT 2023","20373","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 7",""
"passed","Tue Sep 26 13:51:56 ICT 2023","Tue Sep 26 13:52:11 ICT 2023","14561","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 49",""
"broken","Mon Oct 09 14:49:39 ICT 2023","Mon Oct 09 14:49:39 ICT 2023","9","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 46",""
"passed","Mon Oct 09 13:04:47 ICT 2023","Mon Oct 09 13:05:08 ICT 2023","20991","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 52",""
"passed","Mon Oct 09 14:11:30 ICT 2023","Mon Oct 09 14:11:45 ICT 2023","14968","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 23",""
"passed","Mon Aug 28 09:46:51 ICT 2023","Mon Aug 28 09:47:09 ICT 2023","18170","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 25",""
"passed","Mon Oct 09 13:33:20 ICT 2023","Mon Oct 09 13:33:39 ICT 2023","18962","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 14",""
"passed","Mon Oct 09 12:29:36 ICT 2023","Mon Oct 09 12:29:55 ICT 2023","18578","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 26",""
"passed","Mon Oct 09 14:05:48 ICT 2023","Mon Oct 09 14:05:51 ICT 2023","2201","","My Bosv2 applicationRajadesaSirnabaya","","","","Open the browser",""
"passed","Mon Aug 28 02:54:54 ICT 2023","Mon Aug 28 02:55:10 ICT 2023","15938","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 8",""
"passed","Mon Oct 09 14:59:11 ICT 2023","Mon Oct 09 14:59:31 ICT 2023","20156","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 27",""
"passed","Mon Aug 28 03:15:50 ICT 2023","Mon Aug 28 03:16:06 ICT 2023","15669","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 22",""
"passed","Sat Sep 09 06:21:23 ICT 2023","Sat Sep 09 06:21:41 ICT 2023","17999","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 4",""
"passed","Mon Oct 09 12:24:30 ICT 2023","Mon Oct 09 12:24:51 ICT 2023","21026","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 7",""
"passed","Fri Aug 25 12:22:34 ICT 2023","Fri Aug 25 12:22:52 ICT 2023","18409","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 56",""
"passed","Mon Aug 28 02:57:53 ICT 2023","Mon Aug 28 02:58:09 ICT 2023","16140","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 19",""
"passed","Mon Oct 09 15:01:11 ICT 2023","Mon Oct 09 15:01:29 ICT 2023","17586","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 33",""
"broken","Mon Oct 09 14:49:38 ICT 2023","Mon Oct 09 14:49:38 ICT 2023","7","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 27",""
"passed","Tue Sep 26 12:42:09 ICT 2023","Tue Sep 26 12:42:27 ICT 2023","17738","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 25",""
"broken","Fri Aug 25 09:52:51 ICT 2023","Fri Aug 25 09:52:51 ICT 2023","44","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 75",""
"passed","Mon Aug 28 03:29:28 ICT 2023","Mon Aug 28 03:29:46 ICT 2023","17801","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 28",""
"passed","Mon Sep 04 23:47:31 ICT 2023","Mon Sep 04 23:47:47 ICT 2023","16222","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 13",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","33","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 62",""
"passed","Fri Aug 25 10:00:35 ICT 2023","Fri Aug 25 10:00:51 ICT 2023","15672","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 62",""
"passed","Mon Aug 28 02:53:11 ICT 2023","Mon Aug 28 02:53:29 ICT 2023","17567","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 2",""
"passed","Mon Oct 09 14:15:30 ICT 2023","Mon Oct 09 14:15:47 ICT 2023","17113","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 37",""
"passed","Tue Sep 26 12:06:54 ICT 2023","Tue Sep 26 12:07:11 ICT 2023","17262","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 37",""
"passed","Mon Oct 09 12:53:22 ICT 2023","Mon Oct 09 12:53:39 ICT 2023","16177","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 15",""
"passed","Tue Sep 26 13:14:08 ICT 2023","Tue Sep 26 13:14:23 ICT 2023","14950","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 11",""
"passed","Tue Sep 05 00:34:28 ICT 2023","Tue Sep 05 00:35:09 ICT 2023","40897","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 9",""
"passed","Mon Aug 28 03:22:43 ICT 2023","Mon Aug 28 03:23:02 ICT 2023","18539","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 5",""
"passed","Mon Aug 28 03:00:01 ICT 2023","Mon Aug 28 03:00:16 ICT 2023","14983","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 27",""
"passed","Tue Sep 26 12:59:16 ICT 2023","Tue Sep 26 12:59:33 ICT 2023","16467","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 84",""
"passed","Fri Aug 25 09:22:05 ICT 2023","Fri Aug 25 09:22:21 ICT 2023","15447","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 1",""
"passed","Mon Oct 09 14:16:04 ICT 2023","Mon Oct 09 14:16:20 ICT 2023","16529","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 39",""
"passed","Tue Sep 26 12:14:31 ICT 2023","Tue Sep 26 12:14:47 ICT 2023","16339","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 62",""
"passed","Mon Aug 28 03:25:58 ICT 2023","Mon Aug 28 03:26:16 ICT 2023","17708","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 16",""
"passed","Tue Sep 05 00:59:53 ICT 2023","Tue Sep 05 01:00:10 ICT 2023","17245","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 22",""
"passed","Fri Aug 25 10:53:06 ICT 2023","Fri Aug 25 10:53:25 ICT 2023","18403","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 36",""
"passed","Tue Sep 26 13:18:53 ICT 2023","Tue Sep 26 13:19:11 ICT 2023","17046","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 29",""
"passed","Tue Sep 05 00:57:49 ICT 2023","Tue Sep 05 00:58:05 ICT 2023","16598","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 15",""
"passed","Tue Sep 26 12:22:04 ICT 2023","Tue Sep 26 12:22:26 ICT 2023","21943","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 87",""
"broken","Fri Aug 25 09:23:11 ICT 2023","Fri Aug 25 09:23:11 ICT 2023","44","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 42",""
"passed","Mon Oct 09 14:58:51 ICT 2023","Mon Oct 09 14:59:11 ICT 2023","20202","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 26",""
"passed","Mon Oct 09 13:01:07 ICT 2023","Mon Oct 09 13:01:24 ICT 2023","16950","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 40",""
"broken","Fri Aug 25 09:52:53 ICT 2023","Fri Aug 25 09:52:53 ICT 2023","34","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 100",""
"passed","Fri Aug 25 09:34:47 ICT 2023","Fri Aug 25 09:35:03 ICT 2023","15374","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 36",""
"passed","Tue Sep 26 12:56:34 ICT 2023","Tue Sep 26 12:56:51 ICT 2023","16671","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 74",""
"passed","Tue Sep 26 12:38:35 ICT 2023","Tue Sep 26 12:38:50 ICT 2023","14961","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 12",""
"passed","Fri Aug 25 12:26:28 ICT 2023","Fri Aug 25 12:26:47 ICT 2023","19058","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 69",""
"passed","Tue Sep 26 15:29:56 ICT 2023","Tue Sep 26 15:30:12 ICT 2023","15179","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 44",""
"passed","Sat Sep 09 06:36:41 ICT 2023","Sat Sep 09 06:36:58 ICT 2023","16967","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 13",""
"passed","Tue Sep 26 13:30:43 ICT 2023","Tue Sep 26 13:31:00 ICT 2023","17489","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 70",""
"passed","Tue Sep 26 15:19:05 ICT 2023","Tue Sep 26 15:19:22 ICT 2023","17064","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 3",""
"passed","Tue Sep 26 15:22:00 ICT 2023","Tue Sep 26 15:22:14 ICT 2023","14293","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 14",""
"passed","Mon Oct 09 13:29:58 ICT 2023","Mon Oct 09 13:30:00 ICT 2023","1789","","My Bosv2 applicationSukamantriMekarwangi","","","","Open the browser",""
"broken","Mon Oct 09 14:45:50 ICT 2023","Mon Oct 09 14:47:50 ICT 2023","120012","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 16",""
"passed","Mon Oct 09 14:09:05 ICT 2023","Mon Oct 09 14:09:22 ICT 2023","17472","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 14",""
"passed","Mon Oct 09 12:25:37 ICT 2023","Mon Oct 09 12:25:53 ICT 2023","15437","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 11",""
"passed","Mon Oct 09 13:05:26 ICT 2023","Mon Oct 09 13:05:47 ICT 2023","20919","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 54",""
"passed","Mon Oct 09 15:02:03 ICT 2023","Mon Oct 09 15:02:23 ICT 2023","20040","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 36",""
"passed","Tue Sep 26 12:59:33 ICT 2023","Tue Sep 26 12:59:48 ICT 2023","15176","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 85",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","45","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 58",""
"passed","Fri Aug 25 12:23:08 ICT 2023","Fri Aug 25 12:23:27 ICT 2023","18673","","My Bosv2 applicationRajadesaSukaharja","","","","insert data 58",""
"passed","Tue Sep 26 15:41:38 ICT 2023","Tue Sep 26 15:41:53 ICT 2023","15326","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 87",""
"passed","Fri Aug 25 10:54:35 ICT 2023","Fri Aug 25 10:54:52 ICT 2023","16834","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 41",""
"passed","Tue Sep 05 00:05:40 ICT 2023","Tue Sep 05 00:05:57 ICT 2023","16781","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 5",""
"passed","Fri Aug 25 07:54:58 ICT 2023","Fri Aug 25 07:55:21 ICT 2023","22959","","My Bosv2 application","","","","insert data 2",""
"passed","Tue Sep 26 13:57:28 ICT 2023","Tue Sep 26 13:57:44 ICT 2023","16417","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 70",""
"passed","Tue Sep 05 00:35:09 ICT 2023","Tue Sep 05 00:35:32 ICT 2023","22747","","My Bosv2 applicationSukamantriSukamantri","","","","insert data 10",""
"passed","Tue Sep 26 13:45:07 ICT 2023","Tue Sep 26 13:45:24 ICT 2023","16983","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 23",""
"passed","Tue Sep 26 14:00:10 ICT 2023","Tue Sep 26 14:00:27 ICT 2023","16749","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 81",""
"passed","Tue Sep 26 12:01:13 ICT 2023","Tue Sep 26 12:01:30 ICT 2023","17049","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 18",""
"passed","Mon Oct 09 12:23:07 ICT 2023","Mon Oct 09 12:23:24 ICT 2023","17690","","My Bosv2 applicationPanjaluSandingtaman","","","","insert data 2",""
"passed","Tue Sep 05 00:16:14 ICT 2023","Tue Sep 05 00:16:33 ICT 2023","18448","","My Bosv2 applicationRajadesaTanjungsari","","","","insert data 6",""
"passed","Mon Aug 28 03:13:41 ICT 2023","Mon Aug 28 03:13:57 ICT 2023","15826","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 14",""
"broken","Fri Aug 25 09:23:12 ICT 2023","Fri Aug 25 09:23:12 ICT 2023","33","","My Bosv2 applicationSukamantriMekarwangi","","","","insert data 64",""
"passed","Fri Aug 25 09:33:22 ICT 2023","Fri Aug 25 09:33:38 ICT 2023","16161","","My Bosv2 applicationRajadesaSirnabaya","","","","insert data 31",""
